0,1,2,3,4,5
0.7439888364104766,0.6756360982504446,0.7574997361910986,0.6178190850092139,0.5089097148891235,0.7860346585117227
0.7494632889652211,0.6727089800803787,0.7612467558251945,0.6150103092783505,0.5054222583706114,0.7852780117944398
0.8424484757406612,0.4903570644054075,0.6668822505159054,0.4438761011651037,0.4770922419059255,0.41498405951115835
0.9485830828681838,0.5600455670508588,0.7117188319750603,0.5229083665338645,0.6441717791411042,0.44006705783738476
0.9630474452554745,0.18432107460720815,0.5167211430959436,0.06517311608961304,0.2981366459627329,0.036585365853658534
0.9696221554315156,0.2656172006214469,0.5004278579640651,0.001763668430335097,0.5,0.0008833922261484099
0.970427221983684,0.514786389008158,0.5,0.0,0.0,0.0
0.963288965221125,0.2288337257624816,0.5729151554412717,0.20093457943925233,0.2747603833865815,0.15837937384898712
0.9813492915414341,0.5093253542292829,0.5,0.0,0.0,0.0
0.9858576642335767,0.49492351304186943,0.523566228116726,0.08981001727115717,0.9285714285714286,0.047186932849364795
0.9902855302705024,0.5048572348647489,0.5,0.0,0.0,0.0
0.9914662945470158,0.5042668527264921,0.5,0.0,0.0,0.0
0.9934252898239588,0.5032873550880206,0.5,0.0,0.0,0.0
0.9934252898239588,0.5032873550880206,0.5,0.0,0.0,0.0
0.9949549162730785,0.5025225418634607,0.5,0.0,0.0,0.0
0.9955721339630743,0.5022139330184628,0.5,0.0,0.0,0.0
0.9956258050665522,0.502187097466724,0.5,0.0,0.0,0.0
0.9957331472735079,0.502133426363246,0.5,0.0,0.0,0.0
0.9957599828252469,0.5021200085873766,0.5,0.0,0.0,0.0
0.9958673250322027,0.5020663374838986,0.5,0.0,0.0,0.0
0.9966187204808931,0.5016906397595534,0.5,0.0,0.0,0.0
0.9972627737226277,0.5013686131386861,0.5,0.0,0.0,0.0
0.9973164448261056,0.5013417775869472,0.5,0.0,0.0,0.0
0.9974506225848003,0.5012746887075998,0.5,0.0,0.0,0.0
0.9975311292400172,0.5012344353799915,0.5,0.0,0.0,0.0
0.9978263203091455,0.5010868398454272,0.5,0.0,0.0,0.0
0.9979336625161014,0.5010331687419494,0.5,0.0,0.0,0.0
0.9979873336195793,0.5010063331902104,0.5,0.0,0.0,0.0
0.998121511378274,0.500939244310863,0.5,0.0,0.0,0.0
0.9982020180334907,0.5008989909832546,0.5,0.0,0.0,0.0
0.9982825246887076,0.5008587376556461,0.5,0.0,0.0,0.0
0.9983361957921855,0.5008319021039073,0.5,0.0,0.0,0.0
0.9984167024474023,0.5007916487762989,0.5,0.0,0.0,0.0
0.9984435379991413,0.5007782310004294,0.5,0.0,0.0,0.0
0.9984703735508802,0.5007648132245599,0.5,0.0,0.0,0.0
0.9985240446543581,0.5007379776728209,0.5,0.0,0.0,0.0
0.9985508802060971,0.5007245598969515,0.5,0.0,0.0,0.0
0.9986313868613139,0.500684306569343,0.5,0.0,0.0,0.0
0.9986850579647918,0.5006574710176042,0.5,0.0,0.0,0.0
0.9987118935165307,0.5006440532417347,0.5,0.0,0.0,0.0
0.9988192357234865,0.5005903821382568,0.5,0.0,0.0,0.0
0.9988192357234865,0.5005903821382568,0.5,0.0,0.0,0.0
0.9989265779304423,0.5005367110347789,0.5,0.0,0.0,0.0
0.9989265779304423,0.5005367110347789,0.5,0.0,0.0,0.0
0.9989265779304423,0.5005367110347789,0.5,0.0,0.0,0.0
0.9990875912408759,0.5004562043795621,0.5,0.0,0.0,0.0
0.9990875912408759,0.5004562043795621,0.5,0.0,0.0,0.0
0.9994364534134822,0.500281773293259,0.5,0.0,0.0,0.0
0.9994632889652211,0.5002683555173895,0.5,0.0,0.0,0.0
0.9995974667239158,0.5002012666380421,0.5,0.0,0.0,0.0
0.9996511378273937,0.5001744310863031,0.5,0.0,0.0,0.0
0.9996779733791327,0.5001610133104336,0.5,0.0,0.0,0.0
0.9997316444826105,0.5001341777586947,0.5,0.0,0.0,0.0
0.9997316444826105,0.5001341777586947,0.5,0.0,0.0,0.0
0.9997584800343495,0.5001207599828252,0.5,0.0,0.0,0.0
0.9997584800343495,0.5001207599828252,0.5,0.0,0.0,0.0
0.9997584800343495,0.5001207599828252,0.5,0.0,0.0,0.0
0.9998121511378274,0.5000939244310864,0.5,0.0,0.0,0.0
0.9998121511378274,0.5000939244310864,0.5,0.0,0.0,0.0
0.9998389866895664,0.5000805066552169,0.5,0.0,0.0,0.0
0.9998658222413053,0.5000670888793474,0.5,0.0,0.0,0.0
0.9998658222413053,0.5000670888793474,0.5,0.0,0.0,0.0
0.9998658222413053,0.5000670888793474,0.5,0.0,0.0,0.0
0.9998658222413053,0.5000670888793474,0.5,0.0,0.0,0.0
0.9998658222413053,0.5000670888793474,0.5,0.0,0.0,0.0
